item_id,order_id,product_id,quantity,unit_price,discount_percent
ITEM001418,ORD000560,PROD00317,4,485.16,14.87
ITEM001419,ORD000560,PROD00159,1,1177.43,11.77
ITEM001420,ORD000561,PROD00460,2,568.54,33.27
ITEM001421,ORD000562,PROD00245,7,822.71,92.99
ITEM001422,ORD000562,PROD00310,4,1791.7,65.62
ITEM001423,ORD000562,PROD00373,4,693.45,4.89
ITEM001424,ORD000563,PROD00399,8,929.69,96.66
ITEM001425,ORD000563,PROD00332,6,1491.84,70.74
ITEM001426,ORD000563,PROD00323,10,1736.93,18.4
ITEM001427,ORD000564,PROD00257,8,1751.66,33.46
ITEM001428,ORD000564,PROD00044,4,1028.0,49.54
ITEM001429,ORD000565,PROD00208,7,81.71,0.92
ITEM001430,ORD000565,PROD00370,10,749.18,0.27
ITEM001431,ORD000565,PROD00495,9,407.42,14.78
ITEM001432,ORD000566,PROD00401,10,1226.87,61.22
ITEM001433,ORD000566,PROD00446,1,912.63,71.91
ITEM001434,ORD000566,PROD00298,8,93.8,33.26
ITEM001435,ORD000567,PROD00065,7,1858.45,91.41
ITEM001436,ORD000567,PROD00237,10,449.68,26.47
ITEM001437,ORD000567,PROD00040,10,512.01,26.54
ITEM001438,ORD000567,PROD00235,8,481.77,0.23
ITEM001439,ORD000568,PROD00078,5,1072.84,89.95
ITEM001440,ORD000569,PROD00017,5,1538.96,66.33
ITEM001441,ORD000569,PROD00509,4,1070.51,55.24
ITEM001442,ORD000569,PROD00119,7,1123.71,32.86
ITEM001443,ORD000569,PROD00206,-4,163.96,64.68
ITEM001444,ORD000570,PROD00022,5,342.2,29.23
ITEM001445,ORD000570,PROD00264,7,412.17,16.39
ITEM001446,ORD000570,PROD00100,5,622.44,54.23
ITEM001447,ORD000570,PROD00071,3,1747.08,85.3
ITEM001448,ORD000571,PROD00246,5,1930.46,11.34
ITEM001449,ORD000572,PROD00346,9,933.27,12.21
ITEM001450,ORD000572,PROD00285,6,1579.06,35.32
ITEM001451,ORD000572,PROD00398,9,1890.16,72.53
ITEM001452,ORD000572,PROD00089,3,295.9,16.03
ITEM001453,ORD000573,PROD00491,6,64.43,85.35
ITEM001454,ORD000573,PROD00443,9,1552.85,40.25
ITEM001455,ORD000574,PROD00195,8,1548.06,74.77
ITEM001456,ORD000574,PROD00069,4,1669.85,93.38
ITEM001457,ORD000575,PROD00469,6,402.23,4.2
ITEM001458,ORD000575,PROD00464,10,714.07,98.77
ITEM001459,ORD000575,PROD00382,7,1500.72,0.74
ITEM001460,ORD000575,PROD00323,2,272.49,9.6
ITEM001461,ORD000576,PROD00140,9,1992.29,72.59
ITEM001462,ORD000577,PROD00123,1,1573.36,63.81
ITEM001463,ORD000577,PROD00252,7,590.44,85.87
ITEM001464,ORD000577,PROD00057,3,1393.33,81.57
ITEM001465,ORD000578,PROD00288,7,1962.71,97.51
ITEM001466,ORD000578,PROD00373,5,1478.56,40.69
ITEM001467,ORD000579,PROD00292,2,1739.66,93.14
ITEM001468,ORD000580,PROD00372,5,1537.16,31.83
ITEM001469,ORD000581,PROD00188,10,1601.74,23.15
ITEM001470,ORD000582,PROD00319,9,1510.91,91.3
ITEM001471,ORD000582,PROD00082,9,1870.74,87.03
ITEM001472,ORD000582,PROD00305,5,205.37,40.36
ITEM001473,ORD000583,PROD00320,7,190.47,33.33
ITEM001474,ORD000584,PROD00141,10,13.0,89.14
ITEM001475,ORD000585,PROD00481,7,1086.22,26.43
ITEM001476,ORD000586,PROD00084,3,1298.73,56.9
ITEM001477,ORD000586,PROD00107,1,943.28,72.87
ITEM001478,ORD000587,PROD00174,9,480.98,40.79
ITEM001479,ORD000587,PROD00536,10,1590.35,77.63
ITEM001480,ORD000588,PROD00505,1,862.3,61.33
ITEM001481,ORD000588,PROD00398,9,588.95,13.62
ITEM001482,ORD000589,PROD00295,10,1713.0,12.46
ITEM001483,ORD000589,PROD00431,10,997.87,97.78
ITEM001484,ORD000589,PROD00416,5,1384.14,57.66
ITEM001485,ORD000589,PROD00123,4,269.23,4.02
ITEM001486,ORD000590,PROD00048,7,270.26,21.81
ITEM001487,ORD000590,PROD00116,4,1435.89,83.0
ITEM001488,ORD000591,PROD00424,4,896.91,14.7
ITEM001489,ORD000592,PROD00378,7,760.56,51.89
ITEM001490,ORD000593,PROD00455,3,417.53,35.32
ITEM001491,ORD000593,PROD00249,5,877.71,25.21
ITEM001492,ORD000593,PROD00444,1,1563.88,83.37
ITEM001493,ORD000594,PROD00537,7,225.28,28.72
ITEM001494,ORD000594,PROD00291,7,1539.26,47.32
ITEM001495,ORD000594,PROD00067,6,609.88,22.43
ITEM001496,ORD000594,PROD00206,5,1679.74,96.35
ITEM001497,ORD000595,PROD00165,8,1810.09,1.71
ITEM001498,ORD000595,PROD00241,7,441.65,94.85
ITEM001499,ORD000595,PROD00522,3,224.1,72.12
ITEM001500,ORD000596,PROD00102,9,1599.93,74.64
ITEM001501,ORD000596,PROD00021,2,486.25,28.28
ITEM001502,ORD000596,PROD00251,9,1712.42,57.44
ITEM001503,ORD000597,PROD00509,1,302.45,1.96
ITEM001504,ORD000597,PROD00430,1,964.63,18.74
ITEM001505,ORD000598,PROD00436,5,1174.45,62.88
ITEM001506,ORD000598,PROD00366,8,1251.12,89.03
ITEM001507,ORD000598,PROD00333,6,716.98,75.89
ITEM001508,ORD000599,PROD00505,9,37.78,7.63
ITEM001509,ORD000599,PROD00141,1,413.89,41.24
ITEM001510,ORD000599,PROD00075,9,885.36,13.57
ITEM001511,ORD000600,PROD00224,1,516.63,91.82
ITEM001512,ORD000600,PROD00419,5,1287.82,88.98
